 21  887.512709 2.827E-30 2.868e-01.08090.108 4796.48100.70-.001004       2 1 1 12       3 1 1 02                    R 10f     3677742029 5 4 5 7    23.0   21.0
 21  887.538543 1.369E-30 7.366e-04.06850.087 3938.53880.76-.001369       1 1 1 11       2 1 1 01                    Q 33e     3677642029 5 4 5 7    67.0   67.0
 21  887.552595 6.452E-29 2.119e-02.06810.084 3860.15500.76-.000713       2 2 2 01       2 1 1 02                    R 36f     3677642029 5 4 5 7    75.0   73.0
 21  887.592419 1.023E-29 3.250e-02.07480.102 4170.23680.69-.000580       3 1 1 01       3 0 0 02                    R 16e     3677642029 5 4 5 7    35.0   33.0
 21  887.595654 3.357E-28 2.948e-01.08840.119 3505.35720.78-.000863       1 1 1 11       2 1 1 01                    P  3e     3677742029 5 4 5 7     5.0    7.0
 21  887.625894 5.419E-29 1.547e-01.08200.109 4043.14230.70-.000942       1 2 2 12       2 2 2 02                    R  9f     3677842029 5 4 5 7    21.0   19.0
 21  887.688603 5.753E-30 2.099e-02.08530.114 4024.35420.74-.000350       2 3 3 01       2 2 2 02                    R  6e     3677742029 5 4 5 7    15.0   13.0
 21  887.700290 2.895E-30 3.388e-01.06770.079 5089.80570.75-.001382       0 1 1 21       1 1 1 11                    P 42e     3677642029 5 4 5 7    83.0   85.0
 21  887.750868 3.432E-30 8.580e-04.07120.098 3698.85280.72-.001295       1 1 1 11       2 1 1 01                    Q 22f     3677642029 5 4 5 7    45.0   45.0
 21  887.812510 1.873E-30 1.522e-01.08710.116 4598.94480.76-.000759       2 1 1 13       3 1 1 03                    R  4f     3677742029 5 4 5 7    11.0    9.0
 21  887.819084 1.781E-30 7.970e-04.06870.089 3887.82080.75-.001361       1 1 1 11       2 1 1 01                    Q 31e     3677642029 5 4 5 7    63.0   63.0
 21  887.854070 8.351E-28 1.398e-01.07200.099 3606.92190.71-.001268       0 3 3 11       1 3 3 01                    R 20f     3677642029 5 4 5 7    43.0   41.0
